entity_id,colour_temperature,colour_temperature_value,created_at,dimension,dimmable,dimmable_value,energylabel_type,farbtemperatur_filter,farbtemperatur_filter_value,gtin,label,lamp_holder,lamp_holder_value,lamp_max,lamp_max_value,luminous_flux,luminous_flux_value,luminous_intensity,manufacturer,manufacturer_value,manufacturer_sku,name,price,sku,small_image,thumbnail,updated_at,url_key,variation,variation_value,variation_text,visibility,voltage,voltage_value
193420,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 40mm, Ø: 15mm",5440,Dimmbar,68039,64479,Warmweiß Extra,8718699767532,,31066,G4,68823,"2,1 W",28689,210 lm,,27556,Philips,phil767532,"CorePro LEDcapsule 2,1-20W G4 827 Dim",14,703601,/p/h/philips-corePro-LEDcapsuleL-2-1-20-W-G4_568303.jpg,/p/h/philips-corePro-LEDcapsuleL-2-1-20-W-G4_568303.jpg,2023-02-13 03:05:14,philips-corepro-ledcapsule-2-1-20w-g4-827-dim-703601,,,,1,47963,230
193421,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 35mm, Ø: 13mm",5439,Nicht dimmbar,68039,64479,Warmweiß Extra,8718699767617,,31066,G4,68824,1 W,68826,115 lm,,27556,Philips,phil767617,CorePro LEDcapsule 1-10W G4 827,6,703602,/p/h/philips-corePro-LEDcapsuleL-_1-10-W-G4_568297.jpg,/p/h/philips-corePro-LEDcapsuleL-_1-10-W-G4_568297.jpg,2023-02-13 03:05:14,philips-corepro-ledcapsule-1-10w-g4-827-703602,,,,1,47963,230
193422,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 35mm, Ø: 13mm",5439,Nicht dimmbar,68039,64479,Warmweiß Extra,8718699767655,,31066,G4,36368,"1,8 W",40446,205 lm,,27556,Philips,phil767655,"CorePro LEDcapsule 1,8-20W G4 827",12,703603,/p/h/philips-corePro-LEDcapsuleL-_1-8-20-W-G4_568299.jpg,/p/h/philips-corePro-LEDcapsuleL-_1-8-20-W-G4_568299.jpg,2023-02-13 03:05:14,philips-corepro-ledcapsule-1-8-20w-g4-827-703603,,,,1,47963,230
193423,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 40mm, Ø: 15mm",5439,Nicht dimmbar,68039,64479,Warmweiß Extra,8718699767754,,31066,G4,39627,"2,7 W",43992,315 lm,,27556,Philips,phil767754,"CorePro LEDcapsule 2,7-28W G4 827",14,703604,/p/h/philips-corePro-LEDcapsuleL-2-7-28-W-G4._568301.jpg,/p/h/philips-corePro-LEDcapsuleL-2-7-28-W-G4._568301.jpg,2023-02-13 03:05:15,philips-corepro-ledcapsule-2-7-28w-g4-827-703604,,,,1,47963,230
193424,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 35mm, Ø: 13mm",5439,Nicht dimmbar,68039,64479,Warmweiß Extra,8718699767792,,31431,GY6.35,36368,"1,8 W",40446,205 lm,,27556,Philips,phil767792,"CorePro LEDcapsule 1,8-20W GY6.35 827",13,703605,/p/h/philips-led-capsule-1-8-20-w-gy6-35_568309.jpg,/p/h/philips-led-capsule-1-8-20-w-gy6-35_568309.jpg,2023-02-13 03:05:15,philips-corepro-ledcapsule-1-8-20w-gy6-35-827-703605,,,,1,47963,230
193425,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 52mm, Ø: 15mm",5440,Dimmbar,27637,64479,Warmweiß Extra,8718699766696,,28486,G9,43988,"2,6 W",28791,300 lm,,27556,Philips,phil766696,"CorePro LEDcapsule 2,6-25W G9 827 Dim",15,703606,/p/h/philips-led-capsule-2-6-25-w-g9_568307.jpg,/p/h/philips-led-capsule-2-6-25-w-g9_568307.jpg,2023-02-13 03:05:15,philips-corepro-ledcapsule-2-6-25w-g9-827-dim-703606,,,,1,47963,230
193426,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 48mm, Ø: 14mm",5439,Nicht dimmbar,27637,64479,Warmweiß Extra,8719514303898,,28486,G9,35081,2 W,28610,220 lm,,27556,Philips,phil303898,CorePro LEDcapsule 2-25W G9 827,12,703607,/p/h/philips-led-capsule-2-25-w-g9_568360.jpg,/p/h/philips-led-capsule-2-25-w-g9_568360.jpg,2023-02-13 03:05:15,philips-corepro-ledcapsule-2-25w-g9-827-703607,,,,1,47963,230
193427,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 54mm, Ø: 16mm",5439,Nicht dimmbar,27637,64479,Warmweiß Extra,8719514303935,,28486,G9,48511,"3,2 W",31240,400 lm,,27556,Philips,phil303935,"CorePro LEDcapsule 3,5-40W G9 827",13,703608,/p/h/philips-led-capsule-3-5-40-w-g9_568367.jpg,/p/h/philips-led-capsule-3-5-40-w-g9_568367.jpg,2023-02-13 03:05:15,philips-corepro-ledcapsule-3-5-40w-g9-827-703608,,,,1,47963,230
193428,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 60mm, Ø: 19mm",5439,Nicht dimmbar,27637,64479,Warmweiß Extra,8718699657802,,28486,G9,49349,"4,8 W",35475,570 lm,,27556,Philips,phil657802,"CorePro LEDcapsule 4,8-60W G9 827",25,703609,/p/h/philips-led-capsule-4-8-60-w-g9_568369.jpg,/p/h/philips-led-capsule-4-8-60-w-g9_568369.jpg,2023-02-13 03:05:15,philips-corepro-ledcapsule-4-8-60w-g9-827-703609,,,,1,47963,230
193429,27715,Warmweiß 3000 K,2022-04-07 23:01:46,"L: 118mm, Ø: 13mm",5439,Nicht dimmbar,27637,64483,Warmweiß,8719514303973,,28714,R7s,48594,"7,2 W",32763,810 lm,,27556,Philips,phil303973,"CorePro LEDlinear 8,1-60W R7S 830 118mm",20,703613,/p/h/philips-ledlinear-7-2-60-w-r7s_568371.jpg,/p/h/philips-ledlinear-7-2-60-w-r7s_568371.jpg,2023-02-13 03:05:15,philips-corepro-ledlinear-8-1-60w-r7s-830-118mm-703613,,,,1,47963,230
193430,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 299mm, Ø: 30mm",5439,Nicht dimmbar,27637,64479,Warmweiß Extra,8719514263567,,45897,S14s,36366,"2,2 W",31674,250 lm,,27556,Philips,phil263567,"PhilineaLED 2,2W S14S 827 300mm",19,703614,/p/h/philips-phillineal-2-2w-s14s_568373.jpg,/p/h/philips-phillineal-2-2w-s14s_568373.jpg,2023-02-13 03:05:15,philips-philinealed-2-2w-s14s-827-300mm-703614,,,,1,47963,230
193431,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 499mm, Ø: 30mm",5439,Nicht dimmbar,68039,64479,Warmweiß Extra,8719514263581,,45897,S14s,33620,"3,5 W",28000,375 lm,,27556,Philips,phil263581,"PhilineaLED 3,5W S14S 827 500mm",25,703615,/7/0/703615_energylabel_568376.jpg,/7/0/703615_energylabel_568376.jpg,2023-02-13 03:05:15,philips-philinealed-3-5w-s14s-827-500mm-703615,,,,1,47963,230
193432,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 104mm, Ø: 60mm",5440,Dimmbar,68039,64479,Warmweiß Extra,8719514361225,,27628,E27,,,33504,650 lm,,27556,Philips,phil361225,Master Value LED A60 Fil / 927 Silber E27 dimmbar,0,c74745,/p/h/philips-master-value-a60-kopfverspiegelt-silber_565962.jpg,/p/h/philips-master-value-a60-kopfverspiegelt-silber_565962.jpg,2023-02-13 02:08:26,philips-master-value-led-a60-fil-927-silber-e27-dimmbar-c74745,,,,4,47963,230
193433,48664,Warmweiß Extra 2200 K - Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 80mm, Ø: 45mm",5440,Dimmbar,27636,64546,Variabel,8719514325074,,27629,E14,,,31674,250 lm,,27556,Philips,phil325074,Master Value LEDluster P45 Fil  / 927 klar E14 DimTone,0,c74748,/p/h/philips-classic-led-p35-fil-827-klar-e14_20151006-00200_369075.jpg,/p/h/philips-classic-led-p35-fil-827-klar-e14_20151006-00200_369075.jpg,2023-02-13 02:08:26,philips-master-value-ledluster-p45-fil-927-klar-e14-dimtone-c74748,,,,4,47963,230
193434,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 39.5mm, Ø: 35mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,8719514359901,,38277,GU4,,,28619,200 lm,1000 Cd,27556,Philips,phil359901,Master LEDspot GU4 / 827,0,c74750,/p/h/philips-master-ledspot-gu4_566580.jpg,/p/h/philips-master-ledspot-gu4_566580.jpg,2023-02-13 02:08:26,philips-master-ledspot-gu4-827-c74750,,,,4,47963,230
193435,48664,Warmweiß Extra 2200 K - Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 45mm, Ø: 50mm",5440,Dimmbar,67950,64546,Variabel,8719514307308,,27602,GU5.3,,,33966,345 lm,800 Cd,27556,Philips,phil307308,Master LEDspot MR16 GU5.3 DimTone,0,c74753,/p/h/philips-master-ledspot-gu5.3-dimtone_566238.jpg,/p/h/philips-master-ledspot-gu5.3-dimtone_566238.jpg,2023-02-13 02:08:26,philips-master-ledspot-mr16-gu5-3-dimtone-c74753,,,,4,47963,230
193438,48664,Warmweiß Extra 2200 K - Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 54mm, Ø: 50mm",5439,Nicht dimmbar,68039,64546,Variabel,8719514307766,,27603,GU10,,,34654,806 lm,600 Cd,27556,Philips,phil307766,LEDspot GU10 SSW,0,c74772,/p/h/philips-led-sceneswitch-gu-10_568305.jpg,/p/h/philips-led-sceneswitch-gu-10_568305.jpg,2023-02-13 02:08:21,philips-ledspot-gu10-ssw-c74772,,,,4,47963,230
193439,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 40mm, Ø: 15mm",5440,Dimmbar,68039,64479,Warmweiß Extra,8718699767532,,31066,G4,,,28689,210 lm,,27556,Philips,phil767532,CorePro LEDcapsule G4 dimmbar,0,c74773,/p/h/philips-corePro-LEDcapsuleL-2-1-20-W-G4_568303.jpg,/p/h/philips-corePro-LEDcapsuleL-2-1-20-W-G4_568303.jpg,2023-02-13 02:08:21,philips-corepro-ledcapsule-g4-dimmbar-c74773,,,,4,47963,230
193441,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 35mm, Ø: 13mm",5439,Nicht dimmbar,68039,64479,Warmweiß Extra,8718699767792,,31431,GY6.35,,,40446,205 lm,,27556,Philips,phil767792,CorePro LEDcapsule GY6.35,0,c74775,/p/h/philips-led-capsule-1-8-20-w-gy6-35_568309.jpg,/p/h/philips-led-capsule-1-8-20-w-gy6-35_568309.jpg,2023-02-13 02:08:26,philips-corepro-ledcapsule-gy6-35-c74775,,,,4,47963,230
193442,27719,Warmweiß Extra 2700 K,2022-04-07 23:01:46,"L: 52mm, Ø: 15mm",5440,Dimmbar,27637,64479,Warmweiß Extra,8718699766696,,28486,G9,,,28791,300 lm,,27556,Philips,phil766696,CorePro LEDcapsule G9 dimmbar,0,c74776,/p/h/philips-led-capsule-2-6-25-w-g9_568307.jpg,/p/h/philips-led-capsule-2-6-25-w-g9_568307.jpg,2023-02-13 02:08:26,philips-corepro-ledcapsule-g9-dimmbar-c74776,,,,4,47963,230
193444,27715,Warmweiß 3000 K,2022-04-07 23:01:46,"L: 118mm, Ø: 13mm",5439,Nicht dimmbar,27637,64483,Warmweiß,8719514303973,,28714,R7s,,,32763,810 lm,,27556,Philips,phil303973,CorePro LEDlinear R7s 118 mm,0,c74778,/p/h/philips-ledlinear-7-2-60-w-r7s_568371.jpg,/p/h/philips-ledlinear-7-2-60-w-r7s_568371.jpg,2023-02-13 02:08:26,philips-corepro-ledlinear-r7s-118-mm-c74778,,,,4,47963,230
194027,27719,Warmweiß Extra 2700 K,2022-04-28 23:00:35,"L: 42mm, Ø: 55mm",5440,Dimmbar,,64479,Warmweiß Extra,4251079552068,"27766,27736",,,68914,"7,6 W",69136,380-507 lm,1325 Cd,27576,prediger.base,HEATSINK-TGT S FOCUS-8W 27,"p.116.300S LED-Modul 7,6 W/27/380-507/15°-34°/CRI90 (250 mA)",62,304959,/3/0/304959-1_569267.jpg,/3/0/304959-1_569267.jpg,2023-02-13 03:05:23,prediger-base-p-116-300s-led-modul-7-6-w-27-380-507-15-34-cri90-250-ma-304959,,,,1,,
194028,27715,Warmweiß 3000 K,2022-04-28 23:00:35,"L: 42mm, Ø: 55mm",5440,Dimmbar,,64483,Warmweiß,4251079552075,"27766,27736",,,68914,"7,6 W",69137,439-555 lm,1500 Cd,27576,prediger.base,HEATSINK-TGT S FOCUS-8W 30,"p.116.300S LED-Modul 7,6 W/30/439-555/15°-34°/CRI90 (250 mA)",62,304960,/3/0/304959-1_569267.jpg,/3/0/304959-1_569267.jpg,2023-02-13 03:05:23,prediger-base-p-116-300s-led-modul-7-6-w-30-439-555-15-34-cri90-250-ma-304960,,,,1,,
194029,27859,Neutralweiß 4000 K,2022-04-28 23:00:35,"L: 42mm, Ø: 55mm",5440,Dimmbar,,64480,Neutralweiß,4251079552082,"27766,27736",,,68914,"7,6 W",69138,482-584 lm,2193 Cd,27576,prediger.base,HEATSINK-TGT S FOCUS-8W 40,"p.116.300S LED-Modul 7,6 W/40/482-584/15°-34°/CRI90 (250 mA)",62,304961,/3/0/304959-1_569267.jpg,/3/0/304959-1_569267.jpg,2023-02-13 03:05:23,prediger-base-p-116-300s-led-modul-7-6-w-40-482-584-15-34-cri90-250-ma-304961,,,,1,,
194030,50367,Warmweiß Extra 1800 K - Warmweiß 3000 K,2022-04-28 23:00:35,"L: 69mm, Ø: 55mm",5440,Dimmbar,,64546,Variabel,4251079552099,"27766,27736",,,68916,"11,8 W",40891,591 lm,1755 Cd,27576,prediger.base,HEATSINK-TGT S-12W DTW,"p.116.300S LED-Modul 11,8 W/DTW/591/33°/CRI90 (350 mA)",72,304962,/3/0/304962-1_569268.jpg,/3/0/304962-1_569268.jpg,2023-02-13 03:05:23,prediger-base-p-116-300s-led-modul-11-8-w-dtw-591-33-cri90-350-ma-304962,,,,1,,
194049,27719,Warmweiß Extra 2700 K,2022-04-28 23:00:35,"L: 67mm, Ø: 76mm",5440,Dimmbar,,64479,Warmweiß Extra,4251079552495,"27766,27736",,,48724,"12,9 W",69139,1019-1071 lm,3408 Cd,27576,prediger.base,HEATSINK-TGT M FOCUS-13W 27,"p.116.300M LED-Modul 12,9 W/27/1019-1071/15°-36°/CRI90 (350 mA)",68,305002,/3/0/305002-1_569297.jpg,/3/0/305002-1_569297.jpg,2023-02-13 03:05:24,prediger-base-p-116-300m-led-modul-12-9-w-27-1019-1071-15-36-cri90-350-ma-305002,,,,1,,
194050,27715,Warmweiß 3000 K,2022-04-28 23:00:35,"L: 67mm, Ø: 76mm",5440,Dimmbar,,64483,Warmweiß,4251079552501,"27766,27736",,,48724,"12,9 W",69140,1107-1159 lm,3858 Cd,27576,prediger.base,HEATSINK-TGT M FOCUS-13W 30,"p.116.300M LED-Modul 12,9 W/30/1107-1159/15°-36°/CRI90 (350 mA)",68,305003,/3/0/305002-1_569297.jpg,/3/0/305002-1_569297.jpg,2023-02-13 03:05:24,prediger-base-p-116-300m-led-modul-12-9-w-30-1107-1159-15-36-cri90-350-ma-305003,,,,1,,
194051,27859,Neutralweiß 4000 K,2022-04-28 23:00:35,"L: 67mm, Ø: 76mm",5440,Dimmbar,,64480,Neutralweiß,4251079552518,"27766,27736",,,48724,"12,9 W",69141,1088-1201 lm,3362 Cd,27576,prediger.base,HEATSINK-TGT M FOCUS-13W 40,"p.116.300M LED-Modul 12,9 W/40/1088-1201/15°-36°/CRI90 (350 mA)",68,305004,/3/0/305002-1_569297.jpg,/3/0/305002-1_569297.jpg,2023-02-13 03:05:24,prediger-base-p-116-300m-led-modul-12-9-w-40-1088-1201-15-36-cri90-350-ma-305004,,,,1,,
194052,27719,Warmweiß Extra 2700 K,2022-04-28 23:00:35,"L: 51mm, Ø: 74mm",5440,Dimmbar,,64479,Warmweiß Extra,4251079552525,"27766,27736",,,48724,"12,9 W",41852,992 lm,2724 Cd,27576,prediger.base,HEATSINK-TGT M-13W 27,"p.116.300M LED-Modul 12,9 W/27/992/31°/CRI90 (350 mA)",68,305005,/3/0/305005-1_569299.jpg,/3/0/305005-1_569299.jpg,2023-02-13 03:05:24,prediger-base-p-116-300m-led-modul-12-9-w-27-992-31-cri90-350-ma-305005,,,,1,,
194053,27715,Warmweiß 3000 K,2022-04-28 23:00:35,"L: 51mm, Ø: 74mm",5440,Dimmbar,,64483,Warmweiß,4251079552532,"27766,27736",,,48724,"12,9 W",45379,1093 lm,2984 Cd,27576,prediger.base,HEATSINK-TGT M-13W 30,"p.116.300M LED-Modul 12,9 W/30/1093/31°/CRI90 (350 mA)",68,305006,/3/0/305005-1_569299.jpg,/3/0/305005-1_569299.jpg,2023-02-13 03:05:24,prediger-base-p-116-300m-led-modul-12-9-w-30-1093-31-cri90-350-ma-305006,,,,1,,
194054,27859,Neutralweiß 4000 K,2022-04-28 23:00:35,"L: 51mm, Ø: 74mm",5440,Dimmbar,,64480,Neutralweiß,4251079552549,"27766,27736",,,48724,"12,9 W",41340,1111 lm,2998 Cd,27576,prediger.base,HEATSINK-TGT M-13W 40,"p.116.300M LED-Modul 12,9 W/40/1111/31°/CRI90 (350 mA)",68,305007,/3/0/305005-1_569299.jpg,/3/0/305005-1_569299.jpg,2023-02-13 03:05:24,prediger-base-p-116-300m-led-modul-12-9-w-40-1111-31-cri90-350-ma-305007,,,,1,,
194055,50367,Warmweiß Extra 1800 K - Warmweiß 3000 K,2022-04-28 23:00:35,"L: 51mm, Ø: 74mm",5440,Dimmbar,,64546,Variabel,4251079552556,"27766,27736",,,68916,"11,8 W",68898,764 lm,2071 Cd,27576,prediger.base,HEATSINK-TGT M-12W DTW,"p.116.300M LED-Modul 11,8 W/DTW/764/35°/CRI90 (350 mA)",78,305008,/3/0/305005-1_569299.jpg,/3/0/305005-1_569299.jpg,2023-02-13 03:05:24,prediger-base-p-116-300m-led-modul-11-8-w-dtw-764-35-cri90-350-ma-305008,,,,1,,
194074,27719,Warmweiß Extra 2700 K,2022-04-28 23:00:35,"L: 72mm, Ø: 100mm",5440,Dimmbar,,64479,Warmweiß Extra,4251079552952,"27766,27736",,,68924,"18,1 W",69142,1617-1741 lm,4783 Cd,27576,prediger.base,HEATSINK-TGT L FOCUS-18W 27,"p.116.300L LED-Modul 18,1 W/27/1617-1741/15°-36°/CRI90 (500 mA)",84,305048,/3/0/305048-1_569325.jpg,/3/0/305048-1_569325.jpg,2023-02-13 03:05:24,prediger-base-p-116-300l-led-modul-18-1-w-27-1617-1741-15-36-cri90-500-ma-305048,,,,1,,
194075,27715,Warmweiß 3000 K,2022-04-28 23:00:35,"L: 72mm, Ø: 100mm",5440,Dimmbar,,64483,Warmweiß,4251079552969,"27766,27736",,,68924,"18,1 W",69143,1739-1848 lm,4938 Cd,27576,prediger.base,HEATSINK-TGT L FOCUS-18W 30,"p.116.300L LED-Modul 18,1 W/30/1739-1848/15°-36°/CRI90 (500 mA)",84,305049,/3/0/305048-1_569325.jpg,/3/0/305048-1_569325.jpg,2023-02-13 03:05:24,prediger-base-p-116-300l-led-modul-18-1-w-30-1739-1848-15-36-cri90-500-ma-305049,,,,1,,
194076,27859,Neutralweiß 4000 K,2022-04-28 23:00:35,"L: 72mm, Ø: 100mm",5440,Dimmbar,,64480,Neutralweiß,4251079552976,"27766,27736",,,68924,"18,1 W",69144,1822-1953 lm,5076 Cd,27576,prediger.base,HEATSINK-TGT L FOCUS-18W 40,"p.116.300L LED-Modul 18,1 W/40/1822-1953/15°-36°/CRI90 (500 mA)",84,305050,/3/0/305048-1_569325.jpg,/3/0/305048-1_569325.jpg,2023-02-13 03:05:24,prediger-base-p-116-300l-led-modul-18-1-w-40-1822-1953-15-36-cri90-500-ma-305050,,,,1,,
194086,,,2022-04-28 23:00:35,"L: 69mm, Ø: 55mm",5440,Dimmbar,,64546,Variabel,4251079552099,"27766,27736",,,68916,"11,8 W",40891,591 lm,1755 Cd,27576,prediger.base,HEATSINK-TGT S-12W DTW,p.116 LED-Modul S - Dim to Warm (350 mA),0,c74256,/3/0/304962-1_569268.jpg,/3/0/304962-1_569268.jpg,2023-02-13 02:08:28,prediger-base-p-116-led-modul-s-dim-to-warm-350-ma-c74256,,,,4,,
194091,,,2022-04-28 23:00:35,"L: 51mm, Ø: 74mm",5440,Dimmbar,,64546,Variabel,4251079552556,"27766,27736",,,68916,"11,8 W",68898,764 lm,2071 Cd,27576,prediger.base,HEATSINK-TGT M-12W DTW,p.116 LED-Modul M - Dim to Warm (350 mA),0,c74259,/3/0/305005-1_569299.jpg,/3/0/305005-1_569299.jpg,2023-02-13 02:08:34,prediger-base-p-116-led-modul-m-dim-to-warm-350-ma-c74259,,,,4,,
195831,27719,Warmweiß Extra 2700 K,2022-05-22 23:06:28,,5440,Dimmbar,,64479,Warmweiß Extra,,,28656,B15d,31153,12 W,28296,1000 lm,,27583,Occhio,612C29527,"ClipLED Modul 12W für Puro A, D, E Head beidseitig",168,703633,,,2023-02-13 03:06:03,occhio-clipled-modul-12w-fur-puro-a-d-e-head-beidseitig-703633,57073,Puro A/D/E,,1,47963,230
195832,27719,Warmweiß Extra 2700 K,2022-05-22 23:06:28,,5440,Dimmbar,,64479,Warmweiß Extra,,,28656,B15d,34655,6 W,28299,500 lm,,27583,Occhio,606C29527,"ClipLED Modul 6W für Puro B, C Head einseitig",148,703634,,,2023-02-13 03:06:03,occhio-clipled-modul-6w-fur-puro-b-c-head-einseitig-703634,50845,Puro B/C,,1,47963,230
196206,27719,Warmweiß Extra 2700 K,2022-06-02 23:00:43,"L: 23mm, Ø: 115mm",5440,Dimmbar,,64479,Warmweiß Extra,,,28656,B15d,31148,10 W,69894,385/750 lm,,27583,Occhio,610C69527,"ClipLED Modul 10W für Sento B,C Head einseitig",148,703631,/l/e/ledes-clipled-modul-01_489923.jpg,/l/e/ledes-clipled-modul-01_489923.jpg,2023-02-13 03:06:13,occhio-clipled-modul-10w-fur-sento-b-c-head-einseitig-703631,69072,"Head B, C - einseitig",,1,47963,230
196207,27719,Warmweiß Extra 2700 K,2022-06-02 23:00:44,"L: 23mm, Ø: 115mm",5440,Dimmbar,,64479,Warmweiß Extra,,,28656,B15d,30391,20 W,69895,790/1420/1060 lm,,27583,Occhio,620C69527,"ClipLED Modul 20W für Sento A, D,E Head beideitg",198,703630,/l/e/ledes-clipled-modul-01_489923.jpg,/l/e/ledes-clipled-modul-01_489923.jpg,2023-02-13 03:06:13,occhio-clipled-modul-20w-fur-sento-a-d-e-head-beideitg-703630,69073,"Head A, D, E - beidseitig",,1,47963,230
197676,27719,Warmweiß Extra 2700 K,2022-07-20 23:00:26,"L: 130mm, Ø: 70mm",5440,Dimmbar,68039,64479,Warmweiß Extra,,"27766,27736",27628,E27,33670,"11,5 W",28700,1100 lm,,27640,Flos,RF32563,"LED Normallampe E27 A70 11,5W 2700K DIM",28,703648,,,2023-02-13 03:06:47,flos-led-normallampe-e27-a70-11-5w-2700k-dim-703648,,,,4,47963,230
197729,68803,Warmweiß Extra 1800 K,2022-07-21 23:00:30,"L: 273mm, Ø: 66mm",5440,Dimmbar,,,,8719514313804,,27628,E27,35078,7 W,32704,470 lm,,27556,Philips,phil313804,LED-Röhre Giant Dekorativ T65 gold 7-40W E27 Dim,65,703649,/p/h/philips-led-r_hre-giant-ekorativ-t65_gold_571984.jpg,/p/h/philips-led-r_hre-giant-ekorativ-t65_gold_571984.jpg,2023-02-13 03:06:49,philips-led-rohre-giant-dekorativ-t65-gold-7-40w-e27-dim-703649,,,,4,47963,230
197781,27719,Warmweiß Extra 2700 K,2022-07-26 14:05:26,"L: 300mm, Ø: 29mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4058075607118,"27766,27736",38038,S14d,48511,"3,2 W",31023,275 lm,,27546,Osram,9433474,"LED-Stablampe LEDinestra DIM 1 Sockel S14d 3,2W matt",25,703652,/o/s/osram-ledinestra-stablampe-1-sockel-dimmbar_20141218-00157_391548.jpg,/o/s/osram-ledinestra-stablampe-1-sockel-dimmbar_20141218-00157_391548.jpg,2023-02-13 03:06:50,osram-led-stablampe-ledinestra-dim-1-sockel-s14d-3-2w-matt-703652,,,,1,47963,230
197782,27719,Warmweiß Extra 2700 K,2022-07-26 14:05:26,"L: 500mm, Ø: 29mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4058075607156,"27766,27736",38038,S14d,49349,"4,8 W",32704,470 lm,,27546,Osram,9433477,"LED-Stablampe LEDinestra DIM 1 Sockel S14d 4,8W matt",31,703653,/o/s/osram-led-stablampen-ledinestra-1-sockel-s14d-6w-matt_20141229-00609_394224.jpg,/o/s/osram-led-stablampen-ledinestra-1-sockel-s14d-6w-matt_20141229-00609_394224.jpg,2023-02-13 03:06:50,osram-led-stablampe-ledinestra-dim-1-sockel-s14d-4-8w-matt-703653,,,,1,47963,230
197803,27719,Warmweiß Extra 2700 K,2022-07-26 23:00:31,"L: 300mm, Ø: 29mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4058075607132,"27766,27736",45897,S14s,48511,"3,2 W",31023,275 lm,,27546,Osram,9433475,"LED-Stablampe LEDinestra DIM 2 Sockel S14s 3,2W matt",23,703650,/o/s/osram-ledinestra-stablampe-2-sockel-dimmbar_20141218-00155_374940.jpg,/o/s/osram-ledinestra-stablampe-2-sockel-dimmbar_20141218-00155_374940.jpg,2023-02-13 03:06:50,osram-led-stablampe-ledinestra-dim-2-sockel-s14s-3-2w-matt-703650,,,,1,47963,230
197804,27719,Warmweiß Extra 2700 K,2022-07-26 23:00:31,"L: 500mm, Ø: 29mm",5440,Dimmbar,68039,64479,Warmweiß Extra,4058075607170,"27766,27736",45897,S14s,49349,"4,8 W",32704,470 lm,,27546,Osram,9433476,"LED-Stablampe LEDinestra DIM 2 Sockel S14s 4,8W matt",27,703651,/o/s/osram-ledinestra-stablampe-2-sockel-dimmbar_20141218-00155_374940.jpg,/o/s/osram-ledinestra-stablampe-2-sockel-dimmbar_20141218-00155_374940.jpg,2023-02-13 03:06:50,osram-led-stablampe-ledinestra-dim-2-sockel-s14s-4-8w-matt-703651,,,,1,47963,230
198066,27719,Warmweiß Extra 2700 K,2022-08-15 23:00:31,"L: 110mm, Ø: 28mm",5440,Dimmbar,68039,64479,Warmweiß Extra,,"27766,27736",27629,E14,33611,9 W,27871,900 lm,,27640,Flos,RF32767,LED Röhrenlampe E14 9W T28 2700K 900lm DIM,32,703496,/f/l/flos-led-roehrenlampe_489933.jpg,/f/l/flos-led-roehrenlampe_489933.jpg,2023-02-13 03:06:54,flos-led-rohrenlampe-e14-9w-t28-2700k-900lm-dim-703496,,,,1,47963,230
198067,27719,Warmweiß Extra 2700 K,2022-08-15 23:00:31,"L: 110mm, Ø: 28mm",5440,Dimmbar,68039,64479,Warmweiß Extra,,"27766,27736",27629,E14,28356,8 W,27871,900 lm,,27640,Flos,RF32290,LED Röhrenlampe E14 8W T28 2700K 900lm DIM,33,703497,/f/l/flos-led-roehrenlampe_489933.jpg,/f/l/flos-led-roehrenlampe_489933.jpg,2023-02-13 03:06:54,flos-led-rohrenlampe-e14-8w-t28-2700k-900lm-dim-703497,,,,1,47963,230
198294,69345,Warmweiß Extra 2000 K - Neutralweiß 5000 K,2022-08-23 23:00:28,"L: 113mm, Ø: 35mm",5440,Dimmbar,67950,,,8718699787257,,27629,E14,34937,5 W,35102,370 lm,,69343,WiZ,40-50-3671,WiZ Filament 5-25W E14 Kerzenform Amber,16,703664,/W/i/WiZ-filament-25W-E14-kerzenform-amber_572636.jpg,/W/i/WiZ-filament-25W-E14-kerzenform-amber_572636.jpg,2023-02-13 03:06:59,wiz-filament-5-25w-e14-kerzenform-amber-703664,,,,4,47963,230
